,IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment,Network
697,796993.0,284603,Blair,Braydon,02/18/1981,2019,15016299025264C,15016299025264C,S1,03001A000,Earth Science,02/18/2018,200.0,1.0,Charter
698,475429.0,646540,Curry,Sheldon,12/02/1949,2019,15016299025264C,15016299025264C,S1,01051A000,English/Literature (freshmen and sophomores),02/05/2018,200.0,1.0,Charter
699,997753.0,421216,Nelson,Luca,08/05/1990,2019,15016299025070C,15016299025070C,S1,03101A000,Chemistry,08/02/2018,200.0,1.0,Options
700,16924.0,175417,Dodson,Yurem,04/06/1990,2019,15016299025267C,15016299025267C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
701,661185.0,219858,Park,Ibrahim,12/12/1965,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,01/22/2018,200.0,1.0,Options
702,659945.0,347137,Bates,Colby,07/04/1971,2019,15016299025085C,15016299025085C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Charter
703,877767.0,954010,Gutierrez,Eddie,02/07/1975,2019,15016299025274C,15016299025274C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Charter
704,687025.0,407661,Pearson,Luca,03/12/1972,2019,15016299025068C,15016299025068C,S1,10001A000,Introduction to Computers,08/20/2018,200.0,1.0,Options
705,899864.0,98663,Ellis,Aden,04/15/1987,2019,15016299025068C,15016299025068C,Y1,12051A000,Introductory Business,08/20/2018,200.0,1.0,Options
706,123798.0,367611,Hensley,Ayden,06/24/1990,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
707,237861.0,621666,Delgado,Moses,03/23/1952,2019,15016299025270C,15016299025270C,S1,04001A000,World Geography,02/22/2018,200.0,1.0,Charter
708,261497.0,321195,Chandler,Mason,06/07/1959,2019,15016299025085C,15016299025085C,S1,01101A000,English/Composition (freshmen and sophomores),08/23/2018,204.0,1.0,Charter
709,208959.0,159829,Spears,Harrison,04/24/1990,2019,15016299025276C,15016299025276C,S1,05001A000,Dance Technique,08/20/2018,200.0,1.0,Charter
710,534866.0,377272,Bell,Clayton,03/12/1990,2019,15016299025068C,15016299025068C,Y1,03001A000,Earth Science,08/20/2018,200.0,1.0,Options
711,83552.0,359332,Goodman,Lawson,02/28/1967,2019,15016299025068C,15016299025068C,Y1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
712,761483.0,147139,Richmond,Santos,07/20/1969,2019,15016299025266C,15016299025266C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Charter
713,861378.0,780994,Weaver,Armani,04/13/1946,2019,15016299025070C,15016299025070C,S1,16151A000,Introduction to Travel and Tourism,08/20/2018,200.0,1.0,Options
714,135871.0,979037,Rhodes,Aiden,06/13/1953,2019,15016299025270C,15016299025270C,S1,12051A000,Introductory Business,08/05/2018,200.0,1.0,Charter
715,800377.0,434786,Bryan,Keshawn,05/02/1990,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),08/07/2018,200.0,1.0,Options
716,526571.0,125002,Myers,Tristan,12/20/1967,2019,15016299025063C,15016299025063C,S1,09051A000,Army Junior ROTC I,08/20/2018,200.0,1.0,Options
717,491458.0,350625,Marks,Fernando,04/12/1980,2019,15016299025068C,15016299025068C,Q1,14101A000,Dental Laboratory Technology,08/20/2018,200.0,1.0,Options
718,265803.0,412007,Krause,Ace,09/10/1989,2019,15016299025068C,15016299025068C,S1,19001A000,Human Services Career Exploration,09/01/2018,200.0,1.0,Options
719,291727.0,707231,Savage,Noel,09/24/1959,2019,15016299025061C,15016299025061C,S1,04051A000,World History-Overview,09/13/2018,200.0,1.0,Options
720,982493.0,274731,Mack,Kayden,12/28/1980,2019,15016299025072C,15016299025072C,S1,02151A000,General Applied Math,08/20/2018,203.0,1.0,Options
721,712045.0,771096,Callahan,Noe,10/05/1933,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,203.0,1.0,Options
722,49453.0,583208,Howard,Anderson,12/12/1955,2019,15016299025267C,15016299025267C,Q1,03148A000,Chemistry-Workplace Experience,08/20/2018,200.0,1.0,Charter
723,468293.0,947838,Kane,Keshawn,06/03/1974,2019,15016299025085C,15016299025085C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Charter
724,416092.0,857712,Paul,Derick,12/25/1979,2019,15016299025068C,15016299025068C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
725,807768.0,305601,Hess,Damarion,03/20/1987,2019,15016299025073C,15016299025073C,S1,03101A000,Chemistry,08/20/2018,202.0,1.0,Options
726,47094.0,554551,Bird,Allan,09/09/1971,2019,15016299025055C,15016299025055C,Q1,01101A000,English/Composition (freshmen and sophomores),02/06/2018,203.0,1.0,Options
727,291575.0,551244,Curry,Keon,08/22/1985,2019,15016299025068C,15016299025068C,S1,22151A000,Career Exploration,08/20/2018,200.0,1.0,Options
728,340469.0,977285,Burke,Aaden,02/07/1956,2019,15016299025059C,15016299025059C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
729,250319.0,663922,Ochoa,Justice,05/25/1969,2019,15016299025068C,15016299025068C,S1,04101A000,U.S. History-Comprehensive,02/19/2018,200.0,1.0,Options
730,374587.0,934190,Wolfe,Samuel,04/05/1983,2019,15016299025065C,15016299025065C,S1,12151A000,Marketing Career Exploration,08/20/2018,200.0,1.0,Options
731,658178.0,945897,Fry,Daniel,06/05/1963,2019,15016299025068C,15016299025068C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
732,928436.0,715312,Welch,Carson,08/10/1961,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),01/11/2018,200.0,1.0,Options
733,424854.0,252909,Foster,Malcolm,11/13/1978,2019,15016299025085C,15016299025085C,S1,15051A000,Criminal Justice,08/20/2018,200.0,1.0,Charter
734,139582.0,750033,Duarte,Kasey,09/10/1963,2019,15016299025068C,15016299025068C,Q1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
735,317208.0,377729,Mcclain,Miles,09/07/1960,2019,15016299025059C,15016299025059C,S1,19101A000,Cosmetology-Licensing,08/20/2018,200.0,1.0,Options
736,983809.0,301182,Velasquez,Anderson,09/08/1981,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
737,960654.0,221929,Reynolds,Beau,04/08/1990,2019,15016299025068C,15016299025068C,S1,07001A000,Religious Foundations,08/20/2018,201.0,1.0,Options
738,396166.0,183575,Golden,Jaylen,01/16/1952,2019,15016299025068C,15016299025068C,S1,19101A000,Cosmetology-Licensing,02/19/2018,200.0,1.0,Options
739,788998.0,848948,Wong,Eduardo,05/09/1939,2019,15016299025270C,15016299025270C,Y1,04001A000,World Geography,08/20/2018,200.0,1.0,Charter
740,557443.0,608235,Villanueva,Jagger,08/21/1978,2019,15016299025264C,15016299025264C,S1,05101A000,General Band,08/20/2018,200.0,1.0,Charter
741,905990.0,339094,Armstrong,Marquis,09/01/1962,2019,15016299025068C,15016299025068C,S1,09001A000,Introduction to Jr. ROTC,01/17/2018,201.0,1.0,Options
742,118266.0,924460,Cochran,Fisher,02/13/1981,2019,15016299025057C,15016299025057C,Q1,22151A000,Career Exploration,08/20/2018,202.0,1.0,Options
743,597031.0,172062,Ochoa,Alijah,10/09/1963,2019,15016299025068C,15016299025068C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
744,287716.0,942864,Pineda,Nolan,11/21/1973,2019,15016299025068C,15016299025068C,S1,04051A000,World History-Overview,08/20/2018,201.0,1.0,Options
745,77826.0,832860,Norton,Junior,12/07/1990,2019,15016299025085C,15016299025085C,Q1,02101A000,Number Theory,08/20/2018,200.0,1.0,Charter
746,108013.0,888309,Dunn,Lawson,08/28/1947,2019,15016299025069C,15016299025069C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
747,87437.0,203690,Robinson,Drake,04/22/1930,2019,15016299025274C,15016299025274C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Charter
748,796917.0,110643,Weaver,Yurem,03/24/1983,2019,15016299025267C,15016299025267C,S1,15151A000,Fire Science,08/20/2018,200.0,1.0,Charter
749,552365.0,233515,Russell,Tobias,06/15/1985,2019,15016299025068C,15016299025068C,S1,22151A000,Career Exploration,08/20/2018,200.0,1.0,Options
750,380304.0,802493,Coleman,Joe,02/24/1964,2019,15016299025285C,15016299025285C,S1,21051A000,Technological Literacy,08/20/2018,200.0,1.0,Charter
751,482832.0,899703,Pineda,Jonah,12/11/1988,2019,15016299025268C,15016299025268C,S1,05101A000,General Band,08/20/2018,200.0,1.0,Charter
752,998459.0,215749,Kim,Aydin,05/17/1958,2019,15016299025068C,15016299025068C,Y1,05151A000,Art Appreciation,08/20/2018,200.0,1.0,Options
753,257304.0,578381,Dixon,Gage,06/06/1972,2019,15016299025049C,15016299025049C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,202.0,1.0,Charter
754,89746.0,290348,Becker,Timothy,09/22/1940,2019,15016299025268C,15016299025268C,Y1,01149A000,Composition-Other,01/18/2017,201.0,1.0,Charter
755,412789.0,606438,Banks,Carson,01/21/1973,2019,15016299025283C,15016299025283C,Y1,09151A000,Air Force Junior ROTC I,08/20/2018,200.0,1.0,Charter
756,771263.0,302286,Padilla,Savion,06/08/1989,2019,15016299025057C,15016299025057C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,202.0,1.0,Options
757,545498.0,476089,Wright,Dawson,02/28/1970,2019,15016299025068C,15016299025068C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
758,658404.0,911624,Hensley,Zechariah,03/13/1981,2019,15016299025261C,15016299025261C,Q1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Charter
759,618932.0,63610,Joyce,Edward,01/28/1960,2019,15016299025059C,15016299025059C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
760,391978.0,86765,Lloyd,Matthias,10/12/1965,2019,15016299025064C,15016299025064C,Y1,13101A000,Production Systems,02/10/2018,200.0,1.0,Options
761,474905.0,201352,Roberts,Marcelo,09/28/1956,2019,15016299025071C,15016299025071C,S1,03051A000,Biology,08/20/2018,203.0,1.0,Options
762,247177.0,915240,Owen,Alvin,02/22/1988,2019,15016299025068C,15016299025068C,Y1,04148A000,U.S. History-Workplace Experience,08/20/2018,200.0,1.0,Options
763,914389.0,437809,Aguilar,Quintin,11/22/1971,2019,15016299025068C,15016299025068C,Y1,09101A000,Naval Junior ROTC I,02/15/2018,200.0,1.0,Options
764,611807.0,380849,Anderson,Antwan,10/11/1980,2019,15016299025063C,15016299025063C,S1,05101A000,General Band,08/20/2018,203.0,1.0,Options
765,320466.0,772007,Navarro,Aden,09/21/1960,2019,15016299025068C,15016299025068C,Q1,09101A000,Naval Junior ROTC I,08/20/2018,200.0,1.0,Options
766,140271.0,955131,Maddox,Salvador,03/03/1976,2019,15016299025063C,15016299025063C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
767,231805.0,82652,Mayo,Izaiah,06/18/1980,2019,15016299025068C,15016299025068C,Y1,20001A000,"Exploration of Transportation, Distribution and Logistics",08/20/2018,200.0,1.0,Options
768,773812.0,474716,Bullock,Layne,08/22/1976,2019,15016299025066C,15016299025066C,S1,01101A000,English/Composition (freshmen and sophomores),02/01/2018,200.0,1.0,Options
769,531105.0,774735,Jensen,Charles,08/10/1951,2019,15016299025068C,15016299025068C,S1,14001A000,Exploration of Health Care Occupations,08/20/2018,200.0,1.0,Options
770,309413.0,76841,Kelly,Reid,03/22/1986,2019,15016299025068C,15016299025068C,S1,18051A000,Plant Production/Science,08/20/2018,200.0,1.0,Options
771,447194.0,692192,Cooper,Sam,05/18/1959,2019,15016299025061C,15016299025061C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
772,149981.0,795755,Shannon,Leroy,01/23/1968,2019,15016299025068C,15016299025068C,Y1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Options
773,169688.0,706835,Rios,Giovani,01/12/1951,2019,15016299025068C,15016299025068C,S1,11151A000,Digital Media Technology,09/26/2018,203.0,1.0,Options
774,396963.0,651058,Young,Ayden,08/24/1971,2019,15016299025058C,15016299025058C,S1,12151A000,Marketing Career Exploration,08/20/2018,200.0,1.0,Options
775,647416.0,632736,Nguyen,Jaeden,05/01/1975,2019,15016299025270C,15016299025270C,S1,17051A000,Air Conditioning,08/20/2018,200.0,1.0,Charter
776,361501.0,962376,Paul,Joel,03/21/1980,2019,15016299025062C,15016299025062C,S1,22051A000,Office Aide,08/20/2018,200.0,1.0,Options
777,14782.0,840405,Rowe,Roger,12/23/1971,2019,15016299025068C,15016299025068C,S1,17001A000,Construction Careers Exploration,08/26/2018,200.0,1.0,Options
778,950731.0,864757,Daniel,Jasper,09/10/1990,2019,15016299025073C,15016299025073C,Q1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
779,788732.0,754819,Roberson,Richard,06/07/1974,2019,15016299025061C,15016299025061C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
780,456787.0,660791,Peters,Zackary,01/17/1980,2019,15016299025068C,15016299025068C,Q1,06151A000,IB Language B-Italian,09/06/2018,200.0,1.0,Options
781,561421.0,928187,Morgan,Gaige,02/14/1978,2019,15016299025261C,15016299025261C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Charter
782,321807.0,207777,Hoffman,Brooks,01/25/1990,2019,15016299025068C,15016299025068C,S1,06151A000,IB Language B-Italian,08/20/2018,200.0,1.0,Options
783,371156.0,365119,Garrett,Devyn,04/23/1984,2019,15016299025068C,15016299025068C,S1,15051A000,Criminal Justice,08/20/2018,202.0,1.0,Options
784,963655.0,857339,Wilson,Tyrese,12/13/1987,2019,15016299025262C,15016299025262C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
785,742304.0,453435,Meadows,Nicolas,04/09/1988,2019,15016299025069C,15016299025069C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
786,820181.0,902133,Cuevas,Moshe,01/10/1965,2019,15016299025068C,15016299025068C,Y1,05051A000,Introduction to the Theater,02/02/2018,200.0,1.0,Options
787,999729.0,936484,Stevens,Devan,11/08/1990,2019,15016299025061C,15016299025061C,Y1,16148A000,Lodging-Workplace Experience,08/20/2018,200.0,1.0,Options
788,175949.0,369906,Caldwell,Ean,02/25/1983,2019,15016299025068C,15016299025068C,Y1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
789,168785.0,511503,Benton,Curtis,06/15/1961,2019,15016299025068C,15016299025068C,Y1,22051A000,Office Aide,02/04/2018,200.0,1.0,Options
790,977126.0,539171,Gallegos,Jaylon,08/19/1990,2019,15016299025068C,15016299025068C,Q1,03101A000,Chemistry,08/20/2018,202.0,1.0,Options
791,833902.0,428997,Gomez,Troy,07/09/1990,2019,15016299025068C,15016299025068C,S1,02101A000,Number Theory,08/20/2018,204.0,1.0,Options
792,228230.0,741489,Ponce,Nikhil,05/17/1974,2019,15016299025068C,15016299025068C,S1,14151A000,Medical/Clerical Assisting,08/07/2018,200.0,1.0,Options
793,566084.0,70652,Hurley,Humberto,05/07/1985,2019,15016299025068C,15016299025068C,S1,10051A000,Information Management,02/04/2018,200.0,1.0,Options
794,402058.0,624139,Hess,Chase,07/01/1988,2019,15016299025267C,15016299025267C,S1,09101A000,Naval Junior ROTC I,01/13/2018,200.0,1.0,Charter
795,616085.0,104539,Frye,Devon,08/20/1972,2019,15016299025068C,15016299025068C,S1,20101A000,Energy/Power,08/26/2018,200.0,1.0,Options
796,133938.0,896360,Morton,Lorenzo,05/15/1965,2019,15016299025267C,15016299025267C,S1,18051A000,Plant Production/Science,08/20/2018,200.0,1.0,Charter
797,843906.0,210920,Kelly,Ezra,02/10/1990,2019,15016299025049C,15016299025049C,S1,02051A000,Pre-Algebra,08/20/2018,202.0,1.0,Charter
798,873475.0,886258,Hanna,Santos,01/23/1956,2019,15016299025270C,15016299025270C,S1,20001A000,"Exploration of Transportation, Distribution and Logistics",09/16/2018,200.0,1.0,Charter
799,772260.0,893035,Swanson,Gael,10/03/1962,2019,15016299025060C,15016299025060C,Q1,02001A000,Informal Mathematics,08/10/2018,202.0,1.0,Options
800,622940.0,520697,Blair,Erick,02/24/1943,2019,15016299025072C,15016299025072C,S1,09151A000,Air Force Junior ROTC I,08/20/2018,200.0,1.0,Options
801,740510.0,687417,Dickerson,Ernesto,01/08/1946,2019,15016299025109C,15016299025109C,Q1,03101A000,Chemistry,08/20/2018,200.0,1.0,Charter
802,598786.0,428414,Pearson,Carlos,08/11/1959,2019,15016299025070C,15016299025070C,S1,02101A000,Number Theory,08/17/2018,200.0,1.0,Options
803,205490.0,913471,Ball,Reuben,11/18/1990,2019,15016299025071C,15016299025071C,Y1,14101A000,Dental Laboratory Technology,08/20/2018,200.0,1.0,Options
804,462950.0,555336,Krause,Cesar,10/27/1952,2019,15016299025264C,15016299025264C,Q1,02151A000,General Applied Math,02/01/2018,200.0,1.0,Charter
805,927877.0,384897,Pollard,Jonas,04/09/1990,2019,15016299025068C,15016299025068C,S1,04047A000,Geography-Independent Study,08/20/2018,200.0,1.0,Options
806,135928.0,849580,Ruiz,Brock,04/03/1966,2019,15016299025263C,15016299025263C,Y1,12051A000,Introductory Business,08/20/2018,204.0,1.0,Charter
807,228419.0,894000,Braun,Branson,11/08/1990,2019,15016299025263C,15016299025263C,S1,04149A000,U.S. History-Other,08/20/2018,200.0,1.0,Charter
808,637811.0,402704,Rosales,Greyson,11/17/1955,2019,15016299025066C,15016299025066C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Options
809,363394.0,177352,Hall,Kasen,03/20/1990,2019,15016299025062C,15016299025062C,S1,03051A000,Biology,02/07/2018,200.0,1.0,Options
810,356094.0,257429,Ross,Levi,10/02/1972,2019,15016299025073C,15016299025073C,S1,10051A000,Information Management,01/26/2018,200.0,1.0,Options
811,360635.0,900072,Holland,Kash,06/20/1979,2019,15016299025268C,15016299025268C,S1,05001A000,Dance Technique,02/07/2018,200.0,1.0,Charter
812,686950.0,767554,Garza,Blake,06/03/1964,2019,15016299025068C,15016299025068C,S1,12051A000,Introductory Business,09/01/2018,200.0,1.0,Options
813,680349.0,222111,Robinson,Dawson,03/11/1984,2019,15016299025068C,15016299025068C,S1,03001A000,Earth Science,08/20/2018,200.0,1.0,Options
814,693417.0,63188,Taylor,Kenneth,12/21/1975,2019,15016299025068C,15016299025068C,S1,15101A000,Public Safety,02/27/2018,200.0,1.0,Options
815,202989.0,687676,Adkins,Kameron,03/15/1970,2019,15016299025059C,15016299025059C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Options
816,278088.0,893655,Strickland,Cortez,06/24/1954,2019,15016299025266C,15016299025266C,Y1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Charter
817,85262.0,339885,Rodriguez,Zavier,06/16/1954,2019,15016299025264C,15016299025264C,S1,20151A000,Distribution-Comprehensive,09/01/2018,200.0,1.0,Charter
818,326779.0,775458,Collins,Nathan,02/07/1973,2019,15016299025068C,15016299025068C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
819,976630.0,463282,Tapia,Adriel,02/22/1983,2019,15016299025071C,15016299025071C,S1,15151A000,Fire Science,08/20/2018,200.0,1.0,Options
820,612627.0,403291,Armstrong,Tobias,12/10/1984,2019,15016299025068C,15016299025068C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Options
821,893607.0,156943,Richards,Jaiden,08/10/1985,2019,15016299025068C,15016299025068C,S1,11101A000,Journalism,08/20/2018,204.0,1.0,Options
822,307946.0,555125,Cobb,Nathanial,03/02/1990,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,08/20/2018,202.0,1.0,Options
823,285035.0,293783,Valdez,Collin,10/21/1960,2019,15016299025062C,15016299025062C,S1,08151A000,Drivers’ Education-Classroom Only,08/20/2018,200.0,1.0,Options
824,583760.0,675147,Hunt,Bronson,07/20/1960,2019,15016299025068C,15016299025068C,S1,16051A000,"Exploration of Restaurant, Food and Beverage Services",08/20/2018,200.0,1.0,Options
825,530748.0,76258,Roman,Lee,06/27/1969,2019,15016299025068C,15016299025068C,S1,14001A000,Exploration of Health Care Occupations,01/16/2018,200.0,1.0,Options
826,731877.0,242921,Houston,Marquis,12/08/1987,2019,15016299025266C,15016299025266C,S1,08001A000,Physical Education,08/20/2018,202.0,1.0,Charter
827,851660.0,895430,Peters,Anthony,11/08/1975,2019,15016299025284C,15016299025284C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Charter
828,515078.0,757578,Elliott,Nikolai,12/13/1965,2019,15016299025058C,15016299025058C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
829,710362.0,740688,Webb,Diego,07/25/1962,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
830,790605.0,680727,Turner,Moshe,10/13/1990,2019,15016299025058C,15016299025058C,S1,08001A000,Physical Education,08/20/2018,200.0,1.0,Options
831,124467.0,574787,Pruitt,Tanner,12/12/1985,2019,15016299025055C,15016299025055C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
832,710539.0,815991,Mckenzie,Jaron,10/02/1979,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,09/06/2018,200.0,1.0,Options
833,701160.0,687688,Joyce,Alfonso,07/22/1962,2019,15016299025276C,15016299025276C,S1,06101A000,Spanish I,08/08/2018,200.0,1.0,Charter
834,128910.0,21742,Goodwin,Diego,09/27/1968,2019,15016299025059C,15016299025059C,S1,02049A000,Foundation Math-Other,08/20/2018,200.0,1.0,Options
835,626295.0,534439,Miller,Rishi,10/06/1970,2019,15016299025261C,15016299025261C,S1,02051A000,Pre-Algebra,09/12/2018,200.0,1.0,Charter
836,658755.0,576733,Lee,Keon,01/19/1990,2019,15016299025054C,15016299025054C,S1,08151A000,Drivers’ Education-Classroom Only,08/20/2018,200.0,1.0,Options
837,217248.0,622935,Berg,Cortez,08/20/1990,2019,15016299025068C,15016299025068C,S1,04151A000,U.S. Government-Comprehensive,09/27/2018,200.0,1.0,Options
838,780852.0,549788,Andersen,Jerimiah,09/20/1968,2019,15016299025055C,15016299025055C,S1,22151A000,Career Exploration,08/20/2018,203.0,1.0,Options
839,646816.0,153473,Mcfarland,Sam,01/14/1977,2019,15016299025068C,15016299025068C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,201.0,1.0,Options
840,322124.0,410785,Key,Deacon,06/10/1980,2019,15016299025068C,15016299025068C,S1,21051A000,Technological Literacy,08/20/2018,200.0,1.0,Options
841,403005.0,202377,Quinn,Grady,02/09/1946,2019,15016299025266C,15016299025266C,S1,16151A000,Introduction to Travel and Tourism,08/20/2018,200.0,1.0,Charter
842,531689.0,763625,Leach,Armando,06/16/1970,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
843,290428.0,677633,Clarke,Deshawn,06/24/1961,2019,15016299025068C,15016299025068C,Q1,09101A000,Naval Junior ROTC I,08/20/2018,200.0,1.0,Options
844,287002.0,431888,Paul,Jair,03/18/1990,2019,15016299025063C,15016299025063C,S1,03149A000,Chemistry-Other,08/20/2018,200.0,1.0,Options
845,202376.0,906878,Prince,Luke,05/16/1962,2019,15016299025085C,15016299025085C,S1,04001A000,World Geography,08/20/2018,202.0,1.0,Charter
846,333149.0,54966,Patton,Glenn,07/25/1965,2019,15016299025060C,15016299025060C,Y1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
847,132989.0,347413,Bentley,Kael,09/17/1955,2019,15016299025086C,15016299025086C,Q1,14151A000,Medical/Clerical Assisting,08/20/2018,200.0,1.0,Charter
848,571221.0,118275,Nelson,Colby,05/05/1984,2019,15016299025073C,15016299025073C,S1,16151A000,Introduction to Travel and Tourism,08/20/2018,200.0,1.0,Options
849,400503.0,547416,Griffin,Brady,12/08/1969,2019,15016299025270C,15016299025270C,Q1,03048A000,Earth Science-Workplace Experience,02/26/2018,200.0,1.0,Charter
850,880648.0,772762,Villanueva,Walker,06/05/1944,2019,15016299025068C,15016299025068C,S1,04148A000,U.S. History-Workplace Experience,08/20/2018,200.0,1.0,Options
851,299742.0,419674,Waller,Cameron,12/13/1966,2019,15016299025283C,15016299025283C,S1,18051A000,Plant Production/Science,08/20/2018,200.0,1.0,Charter
852,289368.0,948404,Greene,Elian,04/11/1965,2019,15016299025059C,15016299025059C,S1,09101A000,Naval Junior ROTC I,08/09/2018,204.0,1.0,Options
853,210790.0,772121,Adkins,Reuben,08/13/1973,2019,15016299025068C,15016299025068C,Q1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Options
854,442681.0,248194,Townsend,Blake,01/14/1958,2019,15016299025068C,15016299025068C,Q1,11051A000,Audio/Visual Production,08/20/2018,200.0,1.0,Options
855,120879.0,668987,Haynes,Seamus,08/27/1964,2019,15016299025284C,15016299025284C,S1,03151A000,Physics,09/06/2018,200.0,1.0,Charter
856,411900.0,115834,Jefferson,Trevor,05/18/1974,2019,15016299025068C,15016299025068C,S1,14051A000,Nursing,08/14/2018,203.0,1.0,Options
857,303651.0,718258,Wilkerson,Finn,01/08/1984,2019,15016299025060C,15016299025060C,S1,19051A000,Child Care,09/09/2018,200.0,1.0,Options
858,595675.0,39525,Burke,Konner,11/08/1967,2019,15016299025068C,15016299025068C,S1,18148A000,Animal Systems-Workplace Experience,08/20/2018,200.0,1.0,Options
859,860043.0,233388,Hall,Peyton,11/09/1932,2019,15016299025068C,15016299025068C,Y1,03001A000,Earth Science,08/20/2018,200.0,1.0,Options
860,94834.0,337948,Barron,Mason,04/25/1958,2019,15016299025058C,15016299025058C,S1,12051A000,Introductory Business,08/20/2018,200.0,1.0,Options
861,297147.0,377924,Newton,Dayton,02/02/1978,2019,15016299025069C,15016299025069C,S1,08051A000,Health Education,08/20/2018,200.0,1.0,Options
862,623532.0,603789,Black,Ryder,09/28/1945,2019,15016299025062C,15016299025062C,S1,18001A000,Introduction to Agriculture and Natural Resources,08/11/2018,200.0,1.0,Options
863,157266.0,21586,Peterson,Brady,02/11/1982,2019,15016299025270C,15016299025270C,Y1,04001A000,World Geography,08/20/2018,200.0,1.0,Charter
864,194630.0,243591,Sutton,Kane,12/21/1920,2019,15016299025068C,15016299025068C,S1,09101A000,Naval Junior ROTC I,08/20/2018,200.0,1.0,Options
865,435544.0,114379,Hicks,Finley,12/23/1970,2019,15016299025063C,15016299025063C,S1,08001A000,Physical Education,08/16/2018,200.0,1.0,Options
866,984794.0,968184,Roberts,Davis,04/08/1990,2019,15016299025059C,15016299025059C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
867,544663.0,166041,Chavez,Kadyn,05/18/1990,2019,15016299025068C,15016299025068C,Y1,12001A000,Business/Office Career Exploration,08/20/2018,200.0,1.0,Options
868,173541.0,535320,Baxter,Armando,08/26/1990,2019,15016299025068C,15016299025068C,Q1,12101A000,Banking and Finance,08/14/2018,200.0,1.0,Options
869,837727.0,796028,Hogan,Layton,06/16/1976,2019,15016299025049C,15016299025049C,S1,04051A000,World History-Overview,08/20/2018,204.0,1.0,Charter
